p0	p1	p2	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120	s121	s122	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s135	s136	s137	s138	s139	s140	s141	s142	s143	s144	s145	s146	s147	s148	s149	s150	s151	s152	s153	s154	s155	s156	s157	s158	s159	s160	s161	s162	s163	s164	s165	s166	s167	s168	s169	s170	s171	s172	s173	s174	s175	s176	s177	s178	s179	s180	s181	s182	s183	s184	s185	s186	s187	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s202	s203	s204	s205	s206	s207	s208	s209	s210	s211	s212	s213	s214	s215	s216	s217	s218	s219	s220	s221	s222	s223	s224	s225	s226	s227	s228	s229	s230	s231	s232	s233	s234	s235	s236	s237	s238	s239	s240	s241	s242	s243	s244	s245	s246	s247	s248	s249	s250	s251	s252	s253	s254	s255	s256	s257	s258	s259	s260	s261	s262	s263	s264	s265	s266	s267	s268	s269	s270	s271	s272	s273	s274	s275	s276	s277	s278	s279	s280	s281	s282	s283	s284	s285	s286	s287	s288	s289	s290	s291	s292	s293	s294	s295	s296	s297	s298	s299	s300	s301	s302	s303	s304	s305	s306	s307	s308	s309	s310	s311	s312	s313	s314	s315	s316	s317	s318	s319	s320	s321	s322	s323	s324	s325	s326	s327	s328	s329	s330	s331	s332	s333	s334	s335	s336	s337	s338	s339	s340	s341	s342	s343	s344	s345	s346	s347	s348	s349	s350	s351	s352	s353	s354	s355	s356	s357	s358	s359	s360	s361	s362	s363	s364	s365	s366	s367	s368	s369	s370	s371	s372	s373	s374	s375	s376	s377	s378	s379	s380	s381	s382	s383	s384	s385	s386	s387	s388	s389	s390	s391	s392	s393	s394	s395	s396	s397	s398	s399	s400	s401	s402	s403	s404	s405	s406	s407	s408	s409	s410	s411	s412	s413	s414	s415	s416	s417	s418	s419	s420	s421	s422	s423	s424	s425	s426	s427	s428	s429	s430	s431	s432	s433	s434	s435	s436	s437	s438	s439	s440	s441	s442	s443	s444	s445	s446	s447	s448	s449	s450	s451	s452	s453	s454	s455	s456	s457	s458	s459	s460	s461	s462	s463	s464	s465	s466	s467	s468	s469	s470	s471	s472	s473	s474	s475	s476	s477	s478	s479	s480	s481	s482	s483	s484	s485	s486	s487	s488	s489	s490	s491	s492	s493	s494	s495	s496	s497	s498	s499	s500	s501	s502	s503	s504	s505	s506	s507	s508	s509	s510	s511	s512	s513	s514	s515	s516	s517	s518	s519	s520	s521	s522	s523	s524	s525	s526	s527	s528	s529	s530	s531	s532	s533	s534	s535	s536	s537	s538	s539	s540	s541	s542	s543	s544	s545	s546	s547	s548	s549	s550	s551	s552	s553	s554	s555	s556	s557	s558	s559	s560	s561	s562	s563	s564	s565	s566	s567	s568	s569	s570	s571	s572	s573	s574	s575	s576	s577	s578	s579	s580	s581	s582	s583	s584	s585	s586	s587	s588	s589	s590	s591	s592	s593	s594	s595	s596	s597	s598	s599	s600	s601	s602	s603	s604	s605	s606	s607	s608	s609	s610	s611	s612	s613	s614	s615	s616	s617	s618	s619	s620	s621	s622	s623	s624	s625	s626	s627	s628	s629	s630	s631	s632	s633	s634	s635	s636	s637	s638	s639	s640	s641	s642	s643	s644	s645	s646	s647	s648	s649	s650	s651	s652	s653	s654	s655	s656	s657	s658	s659	s660	s661	s662	s663	s664	s665	s666	s667	s668	s669	s670	s671	s672	s673	s674	s675	s676	s677	s678	s679	s680	s681	s682	s683	s684	s685	s686	s687	s688	s689	s690	s691	s692	s693	s694	s695	s696	s697	s698	s699	s700	s701	s702	s703	s704	s705	s706	s707	s708	s709	s710	s711	s712	s713	s714	s715	s716	s717	s718	s719	
			*CCC	Max	Align
ake-lraba$$$p2$s460	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s461	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s462	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s463	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s464	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s465	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s466	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s467	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s468	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s469	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s470	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s471	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s472	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s473	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s474	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s475	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s476	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s477	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s478	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s479	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s480	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s481	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s482	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s483	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s484	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s485	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s486	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s487	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s488	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s489	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s490	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s491	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s492	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s493	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s494	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s495	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s496	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s497	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s498	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s499	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s500	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s501	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s502	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s503	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s504	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s505	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s506	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s507	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s508	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s509	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s510	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s511	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s512	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s513	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s514	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s515	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s516	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s517	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s518	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s519	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s520	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s521	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s522	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s523	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s524	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s525	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s526	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s527	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s528	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s529	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s530	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s531	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s532	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s533	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s534	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s535	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s536	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s537	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s538	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s539	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s540	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s541	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s542	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s543	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s544	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s545	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s546	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s547	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s548	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s549	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s550	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s551	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s552	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s553	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s554	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s555	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s556	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s557	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s558	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s559	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s560	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s561	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s562	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s563	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s564	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s565	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s566	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s567	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s568	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s569	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s570	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s571	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s572	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s573	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s574	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s575	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s576	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s577	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s578	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s579	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s580	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s581	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s582	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s583	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s584	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s585	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s586	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s587	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s588	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s589	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s590	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s591	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s592	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s593	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s594	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s595	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s596	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s597	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s598	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s599	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s600	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s601	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s602	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s603	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s604	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s605	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s606	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s607	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s608	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s609	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s610	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s611	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s612	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s613	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s614	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s615	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s616	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s617	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s618	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s619	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s620	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s621	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s622	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s623	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s624	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s625	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s626	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s627	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s628	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s629	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s630	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s631	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s632	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s633	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s634	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s635	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s636	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s637	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s638	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s639	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s640	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s641	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s642	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s643	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s644	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s645	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s646	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s647	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s648	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s649	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s650	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s651	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s652	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s653	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s654	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s655	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s656	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s657	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s658	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s659	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s660	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s661	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s662	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s663	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s664	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s665	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s666	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s667	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s668	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s669	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s670	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s671	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s672	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s673	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s674	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s675	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s676	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s677	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s678	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s679	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s680	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s681	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s682	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s683	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s684	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s685	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s686	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s687	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s688	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s689	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s690	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s691	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s692	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s693	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s694	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s695	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s696	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s697	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s698	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s699	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s700	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s701	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s702	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s703	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s704	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s705	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s706	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s707	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s708	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s709	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s710	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s711	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s712	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s713	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s714	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s715	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s716	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s717	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s718	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s719	akevaba	0	0	0	1
	akvaba	1	0	1	0
